Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-14 11:31:39,2018-11-14 11:31:39,0.073s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:39,2018-11-14 11:31:42,3.002s,PASSED
acceptAlert,Chrome 70.0.3538.102,,2018-11-14 11:31:42,2018-11-14 11:31:42,0.019s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:31:42,2018-11-14 11:31:42,0.095s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Languages/Languages - Import,Chrome 70.0.3538.102,,2018-11-14 11:31:42,2018-11-14 11:31:58,16.020s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:31:42,2018-11-14 11:31:43,1.099s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:31:43,2018-11-14 11:31:45,1.334s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:31:45,2018-11-14 11:31:45,0.199s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:31:45,2018-11-14 11:31:45,0.086s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:31:45,2018-11-14 11:31:46,1.087s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:46,2018-11-14 11:31:47,1.003s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:31:47,2018-11-14 11:31:48,1.062s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:48,2018-11-14 11:31:49,1.006s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:49,2018-11-14 11:31:49,0.063s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:49,2018-11-14 11:31:49,0.075s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:49,2018-11-14 11:31:50,1.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:50,2018-11-14 11:31:57,6.746s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:57,2018-11-14 11:31:58,1.004s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-14 11:31:58,2018-11-14 11:31:58,0.098s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/Oaths/Oaths - Add,Chrome 70.0.3538.102,,2018-11-14 11:31:58,2018-11-14 11:32:16,17.881s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:31:58,2018-11-14 11:31:59,1.071s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:31:59,2018-11-14 11:32:01,1.976s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:32:01,2018-11-14 11:32:02,0.230s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:32:02,2018-11-14 11:32:02,0.109s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:32:02,2018-11-14 11:32:03,1.204s,PASSED
